Batch,PMID,Year,DOI,PMC,Status,Title
b4,36438036,2022,10.3389/fmed.2022.1039928,PMC9684625,pending,Short-term outcomes of near-infrared imaging using indocyanine green in laparoscopic lateral pelvic lymph node dissection for middle-lower rectal cancer: A propensity score-matched cohort analysis.
b4,36428659,2022,10.3390/cancers14225565,PMC9688812,pending,Features on Endoscopy and MRI after Treatment with Contact X-ray Brachytherapy for Rectal Cancer: Explorative Results.
b4,36420207,2022,10.1016/j.adro.2022.101060,PMC9677216,pending,Factors Affecting Isocenter Displacement and Planning Target Volume Margin for Patients With Rectal Cancer Receiving Radiation Therapy.
b4,36418952,2022,10.1186/s12876-022-02555-9,PMC9685901,pending,Quantitative assessment of the microstructure of the mesorectum with different prognostic statuses by intravoxel incoherent motion diffusion-weighed magnetic resonance imaging.
b4,36418865,2022,10.1038/s41598-022-24187-5,PMC9684139,pending,The clinical experience of the prognosis in opposite CEA and image change after therapy in stage IV colorectal cancer.
b4,36417020,2022,10.1186/s13244-022-01316-2,PMC9684393,pending,Value of texture analysis based on dynamic contrast-enhanced magnetic resonance imaging in preoperative assessment of extramural venous invasion in rectal cancer.
b4,36415832,2022,10.20407/fmj.2021-013,PMC9673079,pending,Heterotopic ossification in primary rectal cancer with squamous cell carcinoma-like differentiation.
b4,36412686,2022,10.3390/tomography8060227,PMC9680346,pending,FDG-PET/MRI for Nonoperative Management of Rectal Cancer: A Prospective Pilot Study.
b4,36404329,2022,10.1186/s12893-022-01840-4,PMC9677663,pending,BMI and pelvimetry help to predict the duration of laparoscopic resection for low and middle rectal cancer.
b4,36388693,2022,10.21037/jgo-22-817,PMC9660069,pending,Locally advanced rectal mucinous adenocarcinoma: is preoperative radiation necessary?
b4,36361712,2022,10.3390/ijms232112923,PMC9656829,pending,Dual Oxidase 2 (DUOX2) as a Proteomic Biomarker for Predicting Treatment Response to Chemoradiation Therapy for Locally Advanced Rectal Cancer: Using High-Throughput Proteomic Analysis and Machine Learning Algorithm.
b4,36348945,2022,10.23922/jarc.2022-047,PMC9613410,pending,Current Status and Future of Robotic Surgery for Colorectal Cancer-An English Version.
b4,36344838,2022,10.1186/s41747-022-00306-9,PMC9640522,pending,NAVIGATOR: an Italian regional imaging biobank to promote precision medicine for oncologic patients.
b4,36338586,2022,10.1002/ags3.12592,PMC9628237,pending,Japanese multicenter prospective study investigating laparoscopic surgery for locally advanced rectal cancer with evaluation of CRM and TME quality (PRODUCT trial).
b4,36338585,2022,10.1002/ags3.12574,PMC9628238,pending,Artificial intelligence-based technology to make a three-dimensional pelvic model for preoperative simulation of rectal cancer surgery using MRI.
b4,36324613,2022,10.1093/gastro/goac058,PMC9619829,pending,Post-operative anastomotic leakage and collagen changes in patients with rectal cancer undergoing neoadjuvant chemotherapy vs chemoradiotherapy.
b4,36313696,2022,10.3389/fonc.2022.1026216,PMC9597310,pending,Artificial intelligence with magnetic resonance imaging for prediction of pathological complete response to neoadjuvant chemoradiotherapy in rectal cancer: A systematic review and meta-analysis.
b4,36309383,2022,10.21873/invivo.13043,PMC9677754,not_found,Survival Analysis Using the Covid-death Mean-imputation (CoDMI) Algorithm: A First Clinical Application in Radiation Oncology.
b4,36308363,2022,10.31557/APJCP.2022.23.10.3387,PMC9924338,pending,Diffusion-Weighted MRI as Non-Invasive Diagnostic Tool for Rectal Cancer Aggressiveness and Correlation with KI-67 Expression in Tumor Tissue.
b4,36307775,2022,10.1186/s12885-022-10147-9,PMC9617324,pending,"Safety, pharmacokinetics and efficacy of SCT200, an anti-EGFR monoclonal antibody in patients with wild-type KRAS/NRAS/BRAF metastatic colorectal cancer: a phase I dose-escalation and dose-expansion study."
b4,36291865,2022,10.3390/cancers14205076,PMC9599928,pending,Radiomic and Volumetric Measurements as Clinical Trial Endpoints-A Comprehensive Review.
b4,36275828,2022,10.3389/fmed.2022.969654,PMC9581143,pending,Ephedrine vs. phenylephrine effect on sublingual microcirculation in elderly patients undergoing laparoscopic rectal cancer surgery.
b4,36268414,2022,10.1016/j.amsu.2022.104693,PMC9577628,pending,"Epidemiology, incidence and treatment of rectal cancer in young women case serie about 11 cases (case series)."
b4,36264440,2022,10.1186/s13244-022-01303-7,PMC9583997,pending,Retrospective evaluation of national MRI reporting quality for lateral lymph nodes in rectal cancer patients and concordance with prospective re-evaluation following additional training.
b4,36263216,2022,10.3389/fonc.2022.941786,PMC9574388,pending,Prognostic value of mesorectal package area in patients with locally advanced rectal cancer following neoadjuvant chemoradiotherapy: A retrospective cohort study.
b4,36251240,2022,10.1007/s13402-022-00725-1,PMC12978108,pending,Distinct tumor microenvironment landscapes of rectal cancer for prognosis and prediction of immunotherapy response.
b4,36243807,2022,10.1007/s00384-022-04268-7,PMC9569175,pending,Optimized tools and timing of response reassessment after neoadjuvant chemoradiation in rectal cancer.
b4,36238289,2022,10.3389/fimmu.2022.1011498,PMC9552175,pending,The immune microenvironment landscape shows treatment-specific differences in rectal cancer patients.
b4,36233780,2022,10.3390/jcm11195912,PMC9573224,pending,Prospective Evaluation of the Quality of Life of Patients after Surgical Treatment of Rectal Cancer: A 12-Month Cohort Observation.
b4,36224480,2022,10.1007/s11605-022-05463-1,PMC9555694,pending,Total Neoadjuvant Therapy Is a Predictor for Complete Pathological Response in Patients Undergoing Surgery for Rectal Cancer.
b4,36199540,2022,10.21147/j.issn.1000-9604.2022.04.06,PMC9468014,pending,Predictors of pathologic complete response in patients with residual flat mucosal lesions after neoadjuvant chemoradiotherapy for locally advanced rectal cancer.
b4,36199484,2022,10.1097/AS9.0000000000000177,PMC9508969,pending,Impact of Care Coordination on the Content of Communication Between Surgeons and Patients With Rectal Cancer.
b4,36199039,2022,10.1186/s12885-022-10124-2,PMC9533537,pending,Association of levels of metabolites with the safe margin of rectal cancer surgery: a metabolomics study.
b4,36187388,2022,10.4251/wjgo.v14.i9.1711,PMC9516640,pending,Consolidation chemotherapy with capecitabine after neoadjuvant chemoradiotherapy in high-risk patients with locally advanced rectal cancer: Propensity score study.
b4,36186705,2022,10.5603/RPOR.a2022.0026,PMC9518781,pending,Shrinkage of the non-malignant prostate gland volume after receiving incidental radiotherapy for rectal cancer.
b4,36185279,2022,10.3389/fonc.2022.945559,PMC9523667,pending,Development and validation of a high-resolution T2WI-based radiomic signature for the diagnosis of lymph node status within the mesorectum in rectal cancer.
b4,36157536,2022,10.3748/wjg.v28.i29.3960,PMC9367222,pending,Radiomics for differentiating tumor deposits from lymph node metastasis in rectal cancer.
b4,36157223,2022,10.1155/2022/4108677,PMC9499766,pending,The Effect of Continuing Chemotherapy after Chemoradiotherapy during the Time to Surgery on Tumor Response and Survival for Local Advanced Rectal Cancer.
b4,36143227,2022,10.3390/jpm12091442,PMC9503780,pending,Assessment of Radiation-Induced Bladder and Bowel Cancer Risks after Conventionally and Hypo-Fractionated Radiotherapy for the Preoperative Management of Rectal Carcinoma.
b4,36106114,2022,10.3389/fonc.2022.881341,PMC9465298,pending,DCE-MRI radiomics models predicting the expression of radioresistant-related factors of LRP-1 and survivin in locally advanced rectal cancer.
b4,36092772,2022,10.1016/j.phro.2022.08.006,PMC9450152,pending,Benchmarking daily adaptation using fully automated radiotherapy treatment plan optimization for rectal cancer.
b5,36090011,2022,10.1016/j.tipsro.2022.08.004,PMC9460551,pending,"Online adaptive MR-guided radiotherapy: Conformity of contour adaptation for prostate cancer, rectal cancer and lymph node oligometastases among radiation therapists and radiation oncologists."
b5,36089588,2022,10.1186/s12957-022-02762-4,PMC9465900,pending,A clinical study of inferior mesenteric artery typing in laparoscopic radical resections with left colonic artery preservation of rectal cancer.
b5,36084094,2022,10.1371/journal.pone.0270887,PMC9462767,pending,Impact of neoadjuvant treatment on rectal gastrointestinal stromal tumors.
b5,36068495,2022,10.1186/s12885-022-09947-w,PMC9446695,pending,"Neoadjuvant FOLFOXIRI prior to chemoradiotherapy for high-risk (""ugly"") locally advanced rectal cancer: study protocol of a single-arm, multicentre, open-label, phase II trial (MEND-IT)."
b5,36063201,2022,10.1007/s00259-022-05936-0,PMC9668962,pending,"Added value of quantitative, multiparametric 18F-FDG PET/MRI in the locoregional staging of rectal cancer."
b5,36057660,2022,10.1186/s12957-022-02750-8,PMC9440490,pending,Computed tomography texture analysis for the prediction of lateral pelvic lymph node metastasis of rectal cancer.
b5,36044045,2022,10.1007/s00384-022-04234-3,PMC9562368,pending,Exploring the impact of urogenital organ displacement after abdominoperineal resection on urinary and sexual function.
b5,36035009,2022,10.21037/atm-22-3498,PMC9403946,pending,Imaging for guiding a more tailored approach in rectal cancer patients.
b5,36033579,2022,10.1155/2022/6623574,PMC9400426,pending,Predicting Mismatch-Repair Status in Rectal Cancer Using Multiparametric MRI-Based Radiomics Models: A Preliminary Study.
b5,36032598,2022,10.26574/maedica.2022.17.2.264,PMC9375885,pending,In Vivo Sentinel Lymph Node Detection with Indocyanine Green in Colorectal Cancer.
b5,36016621,2022,10.3389/fonc.2022.916840,PMC9396285,pending,Pretreatment blood biomarkers combined with magnetic resonance imaging predict responses to neoadjuvant chemoradiotherapy in locally advanced rectal cancer.
b5,36016617,2022,10.3389/fonc.2022.913683,PMC9395725,pending,Review of Radiomics- and Dosiomics-based Predicting Models for Rectal Cancer.
b5,36011082,2022,10.3390/healthcare10081425,PMC9407908,pending,The Prediction of Peritoneal Carcinomatosis in Patients with Colorectal Cancer Using Machine Learning.
b5,36008790,2022,10.1186/s12885-022-10022-7,PMC9414404,pending,The value of diffusion kurtosis imaging and intravoxel incoherent motion quantitative parameters in predicting synchronous distant metastasis of rectal cancer.
b5,36006071,2022,10.3390/tomography8040173,PMC9416446,pending,Performance of Machine Learning and Texture Analysis for Predicting Response to Neoadjuvant Chemoradiotherapy in Locally Advanced Rectal Cancer with 3T MRI.
b5,36003628,2022,10.3389/fpubh.2022.962256,PMC9393343,pending,Global status of research on radiotherapy for rectal cancer: A bibliometric and visual analysis.
b5,36002771,2022,10.1007/s00423-022-02652-z,PMC9722798,pending,Usefulness of CT scan as part of an institutional protocol for proactive leakage management after low anterior resection for rectal cancer.
b5,35997800,2022,10.1007/s00261-022-03636-9,PMC9560929,not_found,Comparison of compressed sensing-sensitivity encoding (CS-SENSE) accelerated 3D T2W TSE sequence versus conventional 3D and 2D T2W TSE sequences in rectal cancer: a prospective study.
b5,35997474,2022,10.5152/dir.2022.201112,PMC9682593,pending,Apparent diffusion coefficient histogram analysis for predicting neoadjuvant chemoradiotherapy response in patients with rectal cancer.
b5,35993526,2022,10.5152/tjg.2022.211103,PMC9524446,pending,Optimizing the Personalized Care for the Management of Rectal Cancer: A Consensus Statement.
b5,35993092,2022,10.1016/j.ctro.2022.07.009,PMC9382364,pending,Nonoperative versus operative approach according to the response to neoadjuvant chemoradiotherapy for rectal cancer: A prospective cohort study.
b5,35992729,2022,10.1117/1.JMI.9.4.044005,PMC9386367,pending,Repeatability and reproducibility of magnetic resonance imaging-based radiomic features in rectal cancer.
b5,35971393,2022,10.2147/CMAR.S377138,PMC9375564,pending,A Tumoral and Peritumoral CT-Based Radiomics and Machine Learning Approach to Predict the Microsatellite Instability of Rectal Carcinoma.
b5,35966387,2022,10.1055/s-0042-1742589,PMC9374526,pending,Surgical Dilemmas Associated with Malignant Large Bowel Obstructions.
b5,35957878,2022,10.3389/fonc.2022.882300,PMC9357897,pending,An MRI-based pelvimetry nomogram for predicting surgical difficulty of transabdominal resection in patients with middle and low rectal cancer.
b5,35954413,2022,10.3390/cancers14153749,PMC9367607,pending,Linear Tumor Regression of Rectal Cancer in Daily MRI during Preoperative Chemoradiotherapy: An Insight of Tumor Regression Velocity for Personalized Cancer Therapy.
b5,35949349,2022,10.3748/wjg.v28.i23.2609,PMC9254137,pending,Whole lesion histogram analysis of apparent diffusion coefficient predicts therapy response in locally advanced rectal cancer.
b5,35944932,2022,10.1136/bmjoq-2021-001716,PMC9367186,pending,Training of radiology specialists in local staging of primary rectal cancer on MRI: a prospective intervention study exploring the impact of various educational elements on the interpretive performance.
b5,35938519,2022,10.1111/ecc.13676,PMC9787908,pending,"Challenges and controversies patients and (health care) professionals experience in managing vaginal, vulvar, penile or anal cancer: The SILENCE study."
b5,35937503,2022,10.18632/oncotarget.28255,PMC9348692,pending,"Chemoradiation-induced alteration of programmed death-ligand 1, CD8+ tumor-infiltrating lymphocytes and mucin expression in rectal cancer."
b5,35924164,2022,10.3389/fonc.2022.875661,PMC9341484,pending,CT-Only Radiotherapy: An Exploratory Study for Automatic Dose Prediction on Rectal Cancer Patients Via Deep Adversarial Network.
