PMID,Year,DOI,PMC,Title,Source,Status,Route,Attempts,LastError,PDFPath
33194696,2020,10.3389/fonc.2020.577653,PMC7653406,Potential of miR-21 to Predict Incomplete Response to Chemoradiotherapy in Rectal Adenocarcinoma.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33207287,2020,10.1016/j.ejrad.2020.109368,,Application of liver acquisition with volume acceleration enhanced sequence in improving the accuracy of reassessing organ-invasive rectal mucinous adenocarcinoma after chemoradiation.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33264638,2021,10.1016/j.radonc.2020.11.027,PMC8050018,"Multicentre, deep learning, synthetic-CT generation for ano-rectal MR-only radiotherapy treatment planning.",1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33287114,2020,10.3390/cancers12123611,PMC7761666,Neoadjuvant Chemotherapy in Locally Advanced Rectal Cancer.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33289435,2021,10.1080/14737140.2021.1860762,,MRI radiomics in the prediction of therapeutic response to neoadjuvant therapy for locoregionally advanced rectal cancer: a systematic review.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33300090,2020,10.1186/s40792-020-01090-7,PMC7726059,Breast metastasis from pelvic high-grade serous adenocarcinoma: a report of two cases.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33349519,2021,10.1016/j.clcc.2020.11.001,,Radiomics for the Prediction of Treatment Outcome and Survival in Patients With Colorectal Cancer: A Systematic Review.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33375133,2020,10.3390/cancers13010016,PMC7792936,A Comprehensive Evaluation of Associations Between Routinely Collected Staging Information and The Response to (Chemo)Radiotherapy in Rectal Cancer.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33379270,2020,10.3390/jcm10010072,PMC7795301,Initial Experience with the Safe Implementation of Transanal Total Mesorectal Excision (TaTME) as a Standardized Procedure for Low Rectal Cancer.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33402599,2021,10.4103/ijc.IJC_435_19,,Factors affecting pathological response and survival following neoadjuvant chemoradiotherapy in rectal cancer patients.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33418008,2021,10.1016/j.radonc.2020.12.034,,Automatic segmentation of three clinical target volumes in radiotherapy using lifelong learning.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33423883,2021,10.1016/j.clon.2020.12.011,PMC7985673,Intensity-modulated Radiotherapy for Rectal Cancer in the UK in 2020.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33428144,2020,10.1007/s11596-020-2298-6,,Feasibility of MRI Radiomics for Predicting KRAS Mutation in Rectal Cancer.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33466369,2021,10.3390/diagnostics11010073,PMC7824834,The Feasibility of Patient-Specific Circulating Tumor DNA Monitoring throughout Multi-Modality Therapy for Locally Advanced Esophageal and Rectal Cancer: A Potential Biomarker for Early Detection of Subclinical Disease.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33543320,2021,10.1007/s00261-020-02923-7,PMC9309895,Bone lesions on baseline staging rectal MRI: prevalence and significance in patients with rectal adenocarcinoma.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33569436,2021,10.21037/atm-20-7673,PMC7867944,Development and validation of magnetic resonance imaging-based radiomics models for preoperative prediction of microsatellite instability in rectal cancer.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33570769,2021,10.1111/codi.15582,PMC8248146,Widespread anorectal lymphovascular networks and tissue drainage: analyses from submucosal India ink injection and indocyanine green fluorescence imaging.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33573925,2021,10.1016/j.asjsur.2021.01.011,,Persistent extramural vascular invasion positivity on magnetic resonance imaging after neoadjuvant chemoradiotherapy predicts poor outcome in rectal cancer.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33590632,2021,10.1111/ans.16466,,Staging rectal cancer in 2020.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33591043,2021,10.1097/DCR.0000000000001984,,The American Society of Colon and Rectal Surgeons Clinical Practice Guidelines for the Surveillance and Survivorship Care of Patients After Curative Treatment of Colon and Rectal Cancer.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33618522,2021,10.4149/neo_2021_201217N1366,,Tumor regression grading after preoperative hyperfractionated radiotherapy/chemoradiotherapy for locally advanced rectal cancers: interim analysis of phase III clinical study.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33628729,2020,10.3389/fonc.2020.594182,PMC7899045,Artificial Intelligence in Decision-Making for Colorectal Cancer Treatment Strategy: An Observational Study of Implementing Watson for Oncology in a 250-Case Cohort.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33643920,2020,10.3389/fonc.2020.625459,PMC7907590,Which Definition of Upper Rectal Cancer Is Optimal in Selecting Stage II or III Rectal Cancer Patients to Avoid Postoperative Adjuvant Radiation?,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33650664,2021,10.3892/ijo.2021.5175,,Emerging roles of non‑coding RNAs in the response of rectal cancer to radiotherapy (Review).,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33710824,2021,10.17116/hirurgia202103136,,[Computed tomography for assessment of postoperative outcomes in patients with parastomal hernia].,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33731051,2021,10.1186/s12880-021-00583-7,PMC7967971,MRI-based nomogram analysis: recognition of anterior peritoneal reflection and its relationship to rectal cancers.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33747528,2021,10.1093/gastro/goaa083,PMC7962745,Transanal vs laparoscopic total mesorectal excision for rectal cancer: a multicenter randomized phase III clinical trial (TaLaR trial) protocol.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33759582,2021,10.1148/radiol.2021210261,PMC8103911,High-Precision Assessment of Chemoradiotherapy of Rectal Cancer with Near-Infrared Photoacoustic Microscopy and Deep Learning.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33763362,2021,10.3389/fonc.2021.626626,PMC7982570,Establishment and Clinical Application of an Artificial Intelligence Diagnostic Platform for Identifying Rectal Cancer Tumor Budding.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33779742,2021,10.1001/jamanetworkopen.2021.3304,PMC8008289,Assessment of Simulated SARS-CoV-2 Infection and Mortality Risk Associated With Radiation Therapy Among Patients in 8 Randomized Clinical Trials.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33797468,2021,10.1097/CM9.0000000000001401,PMC8104246,Establishment and clinical application value of an automatic diagnosis platform for rectal cancer T-staging based on a deep neural network.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33813405,2021,10.21873/anticanres.14966,,"Treatment Volume, Dose Prescription and Delivery Techniques for Dose-intensification in Rectal Cancer: A National Survey.",1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33838677,2021,10.1186/s12893-021-01191-6,PMC8035779,ICG fluorescence imaging in colorectal surgery: a snapshot from the ICRAL study group.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33842316,2021,10.3389/fonc.2021.610338,PMC8033032,Machine Learning-Based Radiomics Nomogram for Detecting Extramural Venous Invasion in Rectal Cancer.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33858644,2021,10.1053/j.ro.2020.07.009,,MRI Evaluation of Rectal Cancer Following Preoperative Chemoradiotherapy.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33872284,2021,10.1097/DCR.0000000000002007,,"Perfusion Assessment in Left-Sided/Low Anterior Resection (PILLAR III): A Randomized, Controlled, Parallel, Multicenter Study Assessing Perfusion Outcomes With PINPOINT Near-Infrared Fluorescence Imaging in Low Anterior Resection.",1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33878823,2021,10.3760/cma.j.cn.441530-20201203-00636,,[A comparative study of the effects of different treatment strategies on postoperative anal function and quality of life in patients with complete obstructive left hemicolon cancer].,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33926780,2021,10.1016/j.ejso.2021.04.021,,Magnetic resonance imaging as a predictor of surgical outcome in patients with local pelvic recurrence of colorectal cancer.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33941817,2021,10.1038/s41598-021-88831-2,PMC8093213,Preoperative prediction of perineural invasion with multi-modality radiomics in rectal cancer.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33949877,2021,10.2214/AJR.21.25556,,"MRI Staging in an Evolving Management Paradigm for Rectal Cancer, From the AJR Special Series on Cancer Staging.",1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33952435,2021,10.1016/j.bjps.2021.03.038,,The combined use of pedicled profunda artery perforator and bilateral gracilis flaps for pelvic reconstruction: A cohort study.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33962569,2021,10.1186/s12885-021-08278-6,PMC8105987,Efficacy of positron emission tomography in diagnosis of lateral lymph node metastases in patients with rectal Cancer: a retrospective study.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
33971571,2021,10.1016/j.ejrad.2021.109742,,Early conformational changes at tumour bed and long term response after neoadjuvant therapy in locally-advanced rectal cancer.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
34024807,2021,10.3233/XST-210877,,Prognostic value of CT radiomics in evaluating lymphovascular invasion in rectal cancer: Diagnostic performance based on different volumes of interest.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
34041033,2021,10.3389/fonc.2021.671354,PMC8141802,Radiomics Based on T2-Weighted Imaging and Apparent Diffusion Coefficient Images for Preoperative Evaluation of Lymph Node Metastasis in Rectal Cancer Patients.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
34041663,2021,10.1007/s11547-021-01369-1,,Validation of the standardized index of shape tool to analyze DCE-MRI data in the assessment of neo-adjuvant therapy in locally advanced rectal cancer.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
34051043,2021,10.1111/codi.15760,PMC8519080,Poor response at restaging MRI and high incomplete resection rates of locally advanced mucinous rectal cancer after chemoradiation therapy.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
34083312,2021,10.21873/anticanres.15103,,Comparison of Risk Factors for Locally Advanced Lower Rectal Cancer Recurrence Evaluated by Magnetic Resonance Imaging and Pathological Factors Analysed by Longitudinal Slicing Method.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
34098631,2021,10.3393/ac.2021.03.15,PMC8566143,The Effect of Anastomotic Leakage on the Incidence and Severity of Low Anterior Resection Syndrome in Patients Undergoing Proctectomy: A Propensity Score Matching Analysis.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
34109120,2021,10.3389/fonc.2021.670156,PMC8180870,Quantitative T2*-Weighted Imaging and Reduced Field-of-View Diffusion-Weighted Imaging of Rectal Cancer: Correlation of R2* and Apparent Diffusion Coefficient With Histopathological Prognostic Factors.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
34112180,2021,10.1186/s12967-021-02919-x,PMC8194221,Radiomic signature of the FOWARC trial predicts pathological response to neoadjuvant treatment in rectal cancer.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
34132075,2021,10.3348/kjr.2020.1403,PMC8390818,How to Combine Diffusion-Weighted and T2-Weighted Imaging for MRI Assessment of Pathologic Complete Response to Neoadjuvant Chemoradiotherapy in Patients with Rectal Cancer?,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
34136391,2021,10.3389/fonc.2021.655325,PMC8201514,MV CBCT-Based Synthetic CT Generation Using a Deep Learning Method for Rectal Cancer Adaptive Radiotherapy.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
34148312,2021,10.3760/cma.j.cn.441530-20210401-00140,,[Research progress on early diagnosis and prevention of anastomotic leak after rectal cancer surgery].,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
34148319,2021,10.3760/cma.j.cn.441530-20210330-00136,,[Value of high resolution magnetic resonance imaging for preoperative evaluation of Denonvilliers fascia in patients with rectal cancer].,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
34155222,2021,10.1038/s41598-021-92118-x,PMC8217562,Prognostic value of metabolic parameters on (18)F-fluorodeoxyglucose positron tomography/computed tomography in classical rectal adenocarcinoma.,1000,not_found,scihub:title,1,scihub:title: 404/空响应（文献未收录）,
