PMID,SourceRoute,License,LicenseStatus
41008883,europepmc:pdf,unverified,unverified
41008903,europepmc:pdf,unverified,unverified
41008916,europepmc:pdf,unverified,unverified
41011541,europepmc:pdf,unverified,unverified
41016081,,unverified,unverified
41018523,europepmc:pdf,unverified,unverified
41023215,europepmc:pdf,unverified,unverified
41024118,europepmc:pdf,unverified,unverified
41024821,europepmc:pdf,unverified,unverified
41025278,europepmc:pdf,unverified,unverified
41028637,europepmc:pdf,unverified,unverified
41033014,,unverified,unverified
41033282,europepmc:pdf,unverified,unverified
41040529,europepmc:pdf,unverified,unverified
41040910,scihub:title,unverified,unverified
41046254,europepmc:pdf,unverified,unverified
41048618,europepmc:pdf,unverified,unverified
41053630,europepmc:pdf,unverified,unverified
41056999,europepmc:pdf,unverified,unverified
41059427,europepmc:pdf,unverified,unverified
41060434,europepmc:pdf,unverified,unverified
41060495,europepmc:pdf,unverified,unverified
41061729,,unverified,unverified
41062141,europepmc:pdf,unverified,unverified
41062919,europepmc:pdf,unverified,unverified
41067249,,unverified,unverified
41068324,europepmc:pdf,unverified,unverified
41071343,europepmc:pdf,unverified,unverified
41079289,europepmc:pdf,unverified,unverified
41094171,europepmc:pdf,unverified,unverified
41097652,europepmc:pdf,unverified,unverified
41097678,europepmc:pdf,unverified,unverified
41097680,europepmc:pdf,unverified,unverified
41099988,,unverified,unverified
41100929,,unverified,unverified
41106380,europepmc:pdf,unverified,unverified
41109990,europepmc:pdf,unverified,unverified
41113382,europepmc:pdf,unverified,unverified
41113383,europepmc:pdf,unverified,unverified
41115362,,unverified,unverified
41123194,,unverified,unverified
41126443,europepmc:pdf,unverified,unverified
41130786,,unverified,unverified
41133850,,unverified,unverified
41141225,europepmc:pdf,unverified,unverified
41144024,europepmc:pdf,unverified,unverified
41145541,europepmc:pdf,unverified,unverified
41146584,,unverified,unverified
41147908,,unverified,unverified
41148479,europepmc:pdf,unverified,unverified
41151491,,unverified,unverified
41151877,,unverified,unverified
41156304,europepmc:pdf,unverified,unverified
41156561,europepmc:pdf,unverified,unverified
41162756,,unverified,unverified
41166105,,unverified,unverified
41168870,europepmc:pdf,unverified,unverified
41171392,europepmc:pdf,unverified,unverified
41172472,europepmc:pdf,unverified,unverified
41174018,scihub:title,unverified,unverified
41175797,,unverified,unverified
41178867,scihub:title,unverified,unverified
41179924,scihub:title,unverified,unverified
41182514,scihub:title,unverified,unverified
41184680,,unverified,unverified
41185075,scihub:title,unverified,unverified
41186718,,unverified,unverified
41190107,scihub:title,unverified,unverified
41190657,,unverified,unverified
41191581,scihub:title,unverified,unverified
41193050,,unverified,unverified
41193961,europepmc:pdf,unverified,unverified
41195104,europepmc:pdf,unverified,unverified
41198426,,unverified,unverified
41198507,,unverified,unverified
41199968,europepmc:pdf,unverified,unverified
41200064,europepmc:pdf,unverified,unverified
41202834,,unverified,unverified
41208454,scihub:title,unverified,unverified
41209570,europepmc:pdf,unverified,unverified
41210596,europepmc:pdf,unverified,unverified
41212533,europepmc:pdf,unverified,unverified
41220764,europepmc:pdf,unverified,unverified
41220767,europepmc:pdf,unverified,unverified
41220945,scihub:title,unverified,unverified
41221898,europepmc:pdf,unverified,unverified
41228320,europepmc:pdf,unverified,unverified
41231265,europepmc:pdf,unverified,unverified
41234732,europepmc:pdf,unverified,unverified
41236658,europepmc:pdf,unverified,unverified
41237691,,unverified,unverified
41238487,,unverified,unverified
41243606,europepmc:pdf,unverified,unverified
41251550,,unverified,unverified
41251704,europepmc:pdf,unverified,unverified
41253645,europepmc:pdf,unverified,unverified
41260276,,unverified,unverified
41261391,europepmc:pdf,unverified,unverified
41263782,,unverified,unverified
41266919,europepmc:pdf,unverified,unverified
41269083,,unverified,unverified
41273606,,unverified,unverified
41276304,,unverified,unverified
41276451,,unverified,unverified
41281674,europepmc:pdf,unverified,unverified
41283111,scihub:title,unverified,unverified
41284027,,unverified,unverified
41285184,,unverified,unverified
41287878,,unverified,unverified
41288875,,unverified,unverified
41289719,,unverified,unverified
41290233,,unverified,unverified
41290238,,unverified,unverified
41291663,europepmc:pdf,unverified,unverified
41291770,europepmc:pdf,unverified,unverified
41295552,europepmc:pdf,unverified,unverified
41306113,europepmc:pdf,unverified,unverified
41306533,europepmc:pdf,unverified,unverified
41307661,,unverified,unverified
41317281,,unverified,unverified
41318156,,unverified,unverified
41322830,europepmc:pdf,unverified,unverified
41323778,europepmc:pdf,unverified,unverified
41327771,scihub:title,unverified,unverified
41331154,europepmc:pdf,unverified,unverified
41331903,europepmc:pdf,unverified,unverified
41338097,,unverified,unverified
41338157,,unverified,unverified
41342926,,unverified,unverified
41354181,,unverified,unverified
41357664,europepmc:pdf,unverified,unverified
41365374,,unverified,unverified
41366339,europepmc:pdf,unverified,unverified
41366906,europepmc:pdf,unverified,unverified
41367640,europepmc:pdf,unverified,unverified
41367788,europepmc:pdf,unverified,unverified
41369760,europepmc:pdf,unverified,unverified
41370724,,unverified,unverified
41372927,europepmc:pdf,unverified,unverified
41374953,europepmc:pdf,unverified,unverified
41377789,scihub:title,unverified,unverified
41391198,,unverified,unverified
41391993,,unverified,unverified
41393246,scihub:title,unverified,unverified
41395571,scihub:title,unverified,unverified
41402186,,unverified,unverified
41402411,europepmc:pdf,unverified,unverified
41406011,,unverified,unverified
41407426,europepmc:pdf,unverified,unverified
41407826,europepmc:pdf,unverified,unverified
41408491,,unverified,unverified
41410873,,unverified,unverified
41412957,europepmc:pdf,unverified,unverified
41413298,,unverified,unverified
41414787,europepmc:pdf,unverified,unverified
41415539,europepmc:pdf,unverified,unverified
41415637,europepmc:pdf,unverified,unverified
41415764,scihub:title,unverified,unverified
41416533,europepmc:pdf,unverified,unverified
41417085,,unverified,unverified
41417202,,unverified,unverified
41417633,europepmc:pdf,unverified,unverified
41419725,,unverified,unverified
41419806,scihub:title,unverified,unverified
41426166,scihub:title,unverified,unverified
41429719,,unverified,unverified
41432559,,unverified,unverified
41435426,scihub:title,unverified,unverified
41435911,europepmc:pdf,unverified,unverified
41444419,europepmc:pdf,unverified,unverified
41444449,europepmc:pdf,unverified,unverified
41445770,europepmc:pdf,unverified,unverified
41446280,europepmc:pdf,unverified,unverified
41449349,europepmc:pdf,unverified,unverified
41454195,,unverified,unverified
41460406,,unverified,unverified
41463015,europepmc:pdf,unverified,unverified
41463188,europepmc:pdf,unverified,unverified
41467955,europepmc:pdf,unverified,unverified
41468688,europepmc:pdf,unverified,unverified
41469098,,unverified,unverified
41478087,scihub:title,unverified,unverified
41480324,europepmc:pdf,unverified,unverified
41484196,europepmc:pdf,unverified,unverified
41486906,europepmc:pdf,unverified,unverified
41486912,europepmc:pdf,unverified,unverified
41488832,europepmc:pdf,unverified,unverified
41491765,europepmc:pdf,unverified,unverified
41492912,europepmc:pdf,unverified,unverified
41495165,europepmc:pdf,unverified,unverified
41495560,,unverified,unverified
41496610,,unverified,unverified
41499583,,unverified,unverified
41499720,,unverified,unverified
41514514,europepmc:pdf,unverified,unverified
41514590,europepmc:pdf,unverified,unverified
41520415,,unverified,unverified
41520630,,unverified,unverified
41524249,europepmc:pdf,unverified,unverified
41524989,,unverified,unverified
41530192,europepmc:pdf,unverified,unverified
41534166,,unverified,unverified
41536139,,unverified,unverified
41537781,,unverified,unverified
41537784,,unverified,unverified
41537785,,unverified,unverified
41540709,europepmc:pdf,unverified,unverified
41541008,europepmc:pdf,unverified,unverified
41550766,europepmc:pdf,unverified,unverified
41553590,,unverified,unverified
41554898,europepmc:pdf,unverified,unverified
41555561,europepmc:pdf,unverified,unverified
41556384,europepmc:pdf,unverified,unverified
41556864,,unverified,unverified
41560941,europepmc:pdf,unverified,unverified
41561548,europepmc:pdf,unverified,unverified
41562331,scihub:title,unverified,unverified
41566178,,unverified,unverified
41566182,,unverified,unverified
41566184,,unverified,unverified
41566188,,unverified,unverified
41566191,,unverified,unverified
41569222,,unverified,unverified
41571557,,unverified,unverified
41572118,scihub:title,unverified,unverified
41576718,,unverified,unverified
41586954,scihub:title,unverified,unverified
41588219,scihub:title,unverified,unverified
41591473,,unverified,unverified
41595144,europepmc:pdf,unverified,unverified
41598368,europepmc:pdf,unverified,unverified
41602307,europepmc:pdf,unverified,unverified
41602368,europepmc:pdf,unverified,unverified
41602378,europepmc:pdf,unverified,unverified
41607293,europepmc:pdf,unverified,unverified
41607432,europepmc:pdf,unverified,unverified
41609210,,unverified,unverified
41609764,,unverified,unverified
41609770,europepmc:pdf,unverified,unverified
41609771,europepmc:pdf,unverified,unverified
41609773,,unverified,unverified
41610700,,unverified,unverified
41612034,europepmc:pdf,unverified,unverified
41615083,,unverified,unverified
41617831,scihub:title,unverified,unverified
41618477,scihub:title,unverified,unverified
41619128,scihub:title,unverified,unverified
41627633,scihub:title,unverified,unverified
41627653,scihub:title,unverified,unverified
41629689,europepmc:pdf,unverified,unverified
41630204,europepmc:pdf,unverified,unverified
41632679,,unverified,unverified
41641412,europepmc:pdf,unverified,unverified
41641421,europepmc:pdf,unverified,unverified
41642373,europepmc:pdf,unverified,unverified
41647286,europepmc:pdf,unverified,unverified
41647729,europepmc:pdf,unverified,unverified
41648746,europepmc:pdf,unverified,unverified
41653360,europepmc:pdf,unverified,unverified
41653703,europepmc:pdf,unverified,unverified
41654222,,unverified,unverified
41661200,europepmc:pdf,unverified,unverified
41662929,,unverified,unverified
41664004,europepmc:pdf,unverified,unverified
41665658,,unverified,unverified
41669464,europepmc:pdf,unverified,unverified
41684502,europepmc:pdf,unverified,unverified
41690758,,unverified,unverified
41692917,europepmc:pdf,unverified,unverified
41692924,,unverified,unverified
41701554,,unverified,unverified
41706103,,unverified,unverified
41709532,europepmc:pdf,unverified,unverified
41712069,,unverified,unverified
41716061,,unverified,unverified
41717746,,unverified,unverified
41719784,,unverified,unverified
41723209,europepmc:pdf,unverified,unverified
41726038,europepmc:pdf,unverified,unverified
41729601,europepmc:pdf,unverified,unverified
41731192,,unverified,unverified
41733126,,unverified,unverified
41733146,,unverified,unverified
41736123,europepmc:pdf,unverified,unverified
41737205,europepmc:pdf,unverified,unverified
41737732,europepmc:pdf,unverified,unverified
41741387,,unverified,unverified
41743382,europepmc:pdf,unverified,unverified
41745441,europepmc:pdf,unverified,unverified
41748160,,unverified,unverified
41748797,,unverified,unverified
41749842,europepmc:pdf,unverified,unverified
41752727,europepmc:pdf,unverified,unverified
41753084,europepmc:pdf,unverified,unverified
41755705,europepmc:pdf,unverified,unverified
41756036,europepmc:pdf,unverified,unverified
41760644,europepmc:pdf,unverified,unverified
41773887,,unverified,unverified
41777414,europepmc:pdf,unverified,unverified
41779081,,unverified,unverified
41783373,europepmc:pdf,unverified,unverified
41792059,,unverified,unverified
41799590,europepmc:pdf,unverified,unverified
41800050,scihub:title,unverified,unverified
41800760,,unverified,unverified
41801383,,unverified,unverified
41802304,scihub:title,unverified,unverified
41802307,europepmc:pdf,unverified,unverified
41802413,,unverified,unverified
41805457,,unverified,unverified
41809348,europepmc:pdf,unverified,unverified
41814438,europepmc:pdf,unverified,unverified
41815097,scihub:title,unverified,unverified
41815276,europepmc:pdf,unverified,unverified
41816585,europepmc:pdf,unverified,unverified
41821894,europepmc:pdf,unverified,unverified
41822290,europepmc:pdf,unverified,unverified
41827698,europepmc:pdf,unverified,unverified
41830357,,unverified,unverified
41831619,,unverified,unverified
41832931,,unverified,unverified
41837262,europepmc:pdf,unverified,unverified
41838073,,unverified,unverified
41840743,europepmc:pdf,unverified,unverified
41841060,europepmc:pdf,unverified,unverified
41843889,europepmc:pdf,unverified,unverified
41849809,,unverified,unverified
41851526,scihub:title,unverified,unverified
41853097,europepmc:pdf,unverified,unverified
41856636,,unverified,unverified
41856646,,unverified,unverified
41856648,,unverified,unverified
